type,sequence,product_id,price,open_24h,volume_24h,low_24h,high_24h,volume_30d,best_bid,best_ask,side,time,trade_id,last_size
ticker,1294841438,WLUNA-USD,1.23,24.85,58565313.562,0.95,25.16,74413686.122,1.22,1.23,buy,2022-05-11T19:46:11.347419Z,8013542,163.248
ticker,1294841441,WLUNA-USD,1.22,24.85,58565327.562,0.95,25.16,74413700.122,1.21,1.23,sell,2022-05-11T19:46:11.378065Z,8013543,14.0
ticker,1294841443,WLUNA-USD,1.21,24.85,58566145.454,0.95,25.16,74414518.014,1.21,1.23,sell,2022-05-11T19:46:11.378065Z,8013544,817.892
ticker,1294841445,WLUNA-USD,1.21,24.85,58566148.66,0.95,25.16,74414521.22,1.21,1.23,sell,2022-05-11T19:46:11.378065Z,8013545,3.206
ticker,1294841489,WLUNA-USD,1.23,24.85,58566237.26,0.95,25.16,74414609.82,1.22,1.23,buy,2022-05-11T19:46:11.579936Z,8013546,88.6
ticker,1294841498,WLUNA-USD,1.23,24.85,58566636.621,0.95,25.16,74415009.181,1.22,1.23,buy,2022-05-11T19:46:11.649927Z,8013547,399.361
ticker,1294841507,WLUNA-USD,1.22,24.85,58567099.503,0.95,25.16,74415472.063,1.22,1.23,sell,2022-05-11T19:46:11.783245Z,8013548,462.882
ticker,1294841509,WLUNA-USD,1.22,24.85,58567113.503,0.95,25.16,74415486.063,1.22,1.23,sell,2022-05-11T19:46:11.783245Z,8013549,14.0
ticker,1294841511,WLUNA-USD,1.22,24.85,58567573.833,0.95,25.16,74415946.393,1.21,1.23,sell,2022-05-11T19:46:11.783245Z,8013550,460.33
ticker,1294841562,WLUNA-USD,1.21,24.85,58567601.213,0.95,25.16,74415973.773,1.21,1.23,sell,2022-05-11T19:46:12.093317Z,8013551,27.38
ticker,1294841576,WLUNA-USD,1.23,24.85,58568369.792,0.95,25.16,74416742.352,1.22,1.23,buy,2022-05-11T19:46:12.174494Z,8013552,768.579
ticker,1294841579,WLUNA-USD,1.23,24.85,58569311.033,0.95,25.16,74417683.593,1.22,1.23,buy,2022-05-11T19:46:12.174731Z,8013553,941.241
ticker,1294841586,WLUNA-USD,1.23,24.85,58569318.215,0.95,25.16,74417690.775,1.22,1.23,buy,2022-05-11T19:46:12.188002Z,8013554,7.182
ticker,1294841595,WLUNA-USD,1.23,24.85,58569325.397,0.95,25.16,74417697.957,1.22,1.23,buy,2022-05-11T19:46:12.206807Z,8013555,7.182
ticker,1294841602,WLUNA-USD,1.23,24.85,58569332.579,0.95,25.16,74417705.139,1.22,1.23,buy,2022-05-11T19:46:12.220842Z,8013556,7.182
ticker,1294841605,WLUNA-USD,1.23,24.85,58569339.761,0.95,25.16,74417712.321,1.22,1.23,buy,2022-05-11T19:46:12.236430Z,8013557,7.182
ticker,1294841740,WLUNA-USD,1.23,24.85,58569739.122,0.95,25.16,74418111.682,1.22,1.23,buy,2022-05-11T19:46:13.461544Z,8013558,399.361
ticker,1294841854,WLUNA-USD,1.23,24.85,58569880.1,0.95,25.16,74418252.66,1.22,1.23,buy,2022-05-11T19:46:14.726275Z,8013559,140.978
ticker,1294841879,WLUNA-USD,1.23,24.85,58570091.9,0.95,25.16,74418464.46,1.22,1.23,buy,2022-05-11T19:46:15.679197Z,8013560,211.8
ticker,1294841890,WLUNA-USD,1.23,24.85,58570172.876,0.95,25.16,74418545.436,1.22,1.23,buy,2022-05-11T19:46:15.777384Z,8013561,80.976
ticker,1294841911,WLUNA-USD,1.23,24.85,58570190.544,0.95,25.16,74418563.104,1.22,1.23,buy,2022-05-11T19:46:16.190682Z,8013562,17.668
ticker,1294841913,WLUNA-USD,1.23,24.85,58570213.594,0.95,25.16,74418586.154,1.22,1.24,buy,2022-05-11T19:46:16.190682Z,8013563,23.05
ticker,1294841915,WLUNA-USD,1.24,24.85,58570734.691,0.95,25.16,74419107.251,1.22,1.24,buy,2022-05-11T19:46:16.190682Z,8013564,521.097
ticker,1294841917,WLUNA-USD,1.24,24.85,58570748.691,0.95,25.16,74419121.251,1.22,1.24,buy,2022-05-11T19:46:16.190682Z,8013565,14.0
ticker,1294841919,WLUNA-USD,1.24,24.85,58570750.751,0.95,25.16,74419123.311,1.22,1.24,buy,2022-05-11T19:46:16.190682Z,8013566,2.06
ticker,1294841921,WLUNA-USD,1.24,24.85,58570915.211,0.95,25.16,74419287.771,1.22,1.24,buy,2022-05-11T19:46:16.190682Z,8013567,164.46
ticker,1294841923,WLUNA-USD,1.24,24.85,58570915.297,0.95,25.16,74419287.857,1.22,1.24,buy,2022-05-11T19:46:16.190682Z,8013568,0.086
ticker,1294841925,WLUNA-USD,1.24,24.85,58570938.347,0.95,25.16,74419310.907,1.22,1.25,buy,2022-05-11T19:46:16.190682Z,8013569,23.05
ticker,1294841927,WLUNA-USD,1.25,24.85,58570952.347,0.95,25.16,74419324.907,1.22,1.25,buy,2022-05-11T19:46:16.190682Z,8013570,14.0
ticker,1294841929,WLUNA-USD,1.25,24.85,58570969.698,0.95,25.16,74419342.258,1.22,1.25,buy,2022-05-11T19:46:16.190682Z,8013571,17.351
ticker,1294841987,WLUNA-USD,1.23,24.85,58571213.731,0.95,25.16,74419586.291,1.22,1.24,sell,2022-05-11T19:46:16.354990Z,8013572,244.033
ticker,1294842072,WLUNA-USD,1.24,24.85,58571227.731,0.95,25.16,74419600.291,1.22,1.24,buy,2022-05-11T19:46:16.798804Z,8013573,14.0
ticker,1294842074,WLUNA-USD,1.24,24.85,58571229.739,0.95,25.16,74419602.299,1.22,1.24,buy,2022-05-11T19:46:16.798804Z,8013574,2.008
ticker,1294842076,WLUNA-USD,1.24,24.85,58571252.789,0.95,25.16,74419625.349,1.22,1.25,buy,2022-05-11T19:46:16.798804Z,8013575,23.05
ticker,1294842078,WLUNA-USD,1.25,24.85,58571513.731,0.95,25.16,74419886.291,1.22,1.25,buy,2022-05-11T19:46:16.798804Z,8013576,260.942
ticker,1294842111,WLUNA-USD,1.23,24.85,58571517.352,0.95,25.16,74419889.912,1.23,1.24,sell,2022-05-11T19:46:16.831673Z,8013577,3.621
ticker,1294842113,WLUNA-USD,1.23,24.85,58571662.453,0.95,25.16,74420035.013,1.23,1.24,sell,2022-05-11T19:46:16.831673Z,8013578,145.101
ticker,1294842116,WLUNA-USD,1.23,24.85,58571662.471,0.95,25.16,74420035.031,1.22,1.24,sell,2022-05-11T19:46:16.834736Z,8013579,0.018
ticker,1294842160,WLUNA-USD,1.23,24.85,58571664.519,0.95,25.16,74420037.079,1.22,1.24,buy,2022-05-11T19:46:17.074582Z,8013580,2.048
ticker,1294842167,WLUNA-USD,1.23,24.85,58572037.471,0.95,25.16,74420410.031,1.22,1.24,sell,2022-05-11T19:46:17.087436Z,8013581,372.952
ticker,1294842180,WLUNA-USD,1.22,24.85,58572057.471,0.95,25.16,74420430.031,1.22,1.23,sell,2022-05-11T19:46:17.208953Z,8013582,20.0
ticker,1294842182,WLUNA-USD,1.22,24.85,58572071.471,0.95,25.16,74420444.031,1.22,1.23,sell,2022-05-11T19:46:17.208953Z,8013583,14.0
ticker,1294842184,WLUNA-USD,1.22,24.85,58572197.155,0.95,25.16,74420569.715,1.22,1.23,sell,2022-05-11T19:46:17.208953Z,8013584,125.684
ticker,1294842195,WLUNA-USD,1.22,24.85,58572446.471,0.95,25.16,74420819.031,1.22,1.23,sell,2022-05-11T19:46:17.387024Z,8013585,249.316
ticker,1294842197,WLUNA-USD,1.22,24.85,58572821.471,0.95,25.16,74421194.031,1.22,1.23,sell,2022-05-11T19:46:17.387024Z,8013586,375.0
ticker,1294842199,WLUNA-USD,1.22,24.85,58572844.521,0.95,25.16,74421217.081,1.22,1.23,sell,2022-05-11T19:46:17.387024Z,8013587,23.05
ticker,1294842201,WLUNA-USD,1.22,24.85,58572869.428,0.95,25.16,74421241.988,1.22,1.23,sell,2022-05-11T19:46:17.387024Z,8013588,24.907
ticker,1294842207,WLUNA-USD,1.23,24.85,58572871.426,0.95,25.16,74421243.986,1.22,1.23,buy,2022-05-11T19:46:17.403659Z,8013589,1.998
ticker,1294842209,WLUNA-USD,1.23,24.85,58572877.543,0.95,25.16,74421250.103,1.22,1.23,buy,2022-05-11T19:46:17.403659Z,8013590,6.117
ticker,1294842212,WLUNA-USD,1.22,24.85,58572884.725,0.95,25.16,74421257.285,1.22,1.23,sell,2022-05-11T19:46:17.407936Z,8013591,7.182
ticker,1294842218,WLUNA-USD,1.22,24.85,58572891.907,0.95,25.16,74421264.467,1.22,1.23,sell,2022-05-11T19:46:17.428933Z,8013592,7.182
ticker,1294842223,WLUNA-USD,1.23,24.85,58572892.972,0.95,25.16,74421265.532,1.22,1.23,buy,2022-05-11T19:46:17.488297Z,8013593,1.065
ticker,1294842225,WLUNA-USD,1.23,24.85,58572895.004,0.95,25.16,74421267.564,1.22,1.24,buy,2022-05-11T19:46:17.488297Z,8013594,2.032
ticker,1294842227,WLUNA-USD,1.24,24.85,58572933.096,0.95,25.16,74421305.656,1.22,1.24,buy,2022-05-11T19:46:17.488297Z,8013595,38.092
ticker,1294842256,WLUNA-USD,1.23,24.85,58572940.278,0.95,25.16,74421312.838,1.22,1.23,buy,2022-05-11T19:46:17.927557Z,8013596,7.182
ticker,1294842258,WLUNA-USD,1.23,24.85,58572942.259,0.95,25.16,74421314.819,1.22,1.23,buy,2022-05-11T19:46:17.927557Z,8013597,1.981
ticker,1294842260,WLUNA-USD,1.23,24.85,58572965.309,0.95,25.16,74421337.869,1.22,1.24,buy,2022-05-11T19:46:17.927557Z,8013598,23.05
ticker,1294842262,WLUNA-USD,1.24,24.85,58573113.996,0.95,25.16,74421486.556,1.22,1.24,buy,2022-05-11T19:46:17.927557Z,8013599,148.687
ticker,1294842276,WLUNA-USD,1.22,24.85,58573120.814,0.95,25.16,74421493.374,1.22,1.23,sell,2022-05-11T19:46:18.025427Z,8013600,6.818
ticker,1294842278,WLUNA-USD,1.22,24.85,58573143.864,0.95,25.16,74421516.424,1.21,1.23,sell,2022-05-11T19:46:18.025427Z,8013601,23.05
ticker,1294842331,WLUNA-USD,1.23,24.85,58573145.795,0.95,25.16,74421518.355,1.22,1.23,buy,2022-05-11T19:46:18.302499Z,8013602,1.931
ticker,1294842333,WLUNA-USD,1.23,24.85,58573158.864,0.95,25.16,74421531.424,1.22,1.23,buy,2022-05-11T19:46:18.302499Z,8013603,13.069
ticker,1294842382,WLUNA-USD,1.22,24.85,58573172.864,0.95,25.16,74421545.424,1.22,1.24,sell,2022-05-11T19:46:19.042873Z,8013604,14.0
ticker,1294842384,WLUNA-USD,1.22,24.85,58573195.914,0.95,25.16,74421568.474,1.22,1.24,sell,2022-05-11T19:46:19.042873Z,8013605,23.05
ticker,1294842386,WLUNA-USD,1.22,24.85,58573200.643,0.95,25.16,74421573.203,1.22,1.24,sell,2022-05-11T19:46:19.042873Z,8013606,4.729
ticker,1294842388,WLUNA-USD,1.22,24.85,58573314.747,0.95,25.16,74421687.307,1.22,1.24,sell,2022-05-11T19:46:19.042873Z,8013607,114.104
ticker,1294842476,WLUNA-USD,1.23,24.85,58573662.637,0.95,25.16,74422035.197,1.22,1.23,buy,2022-05-11T19:46:19.777241Z,8013608,347.89
ticker,1294842478,WLUNA-USD,1.23,24.85,58573685.687,0.95,25.16,74422058.247,1.22,1.24,buy,2022-05-11T19:46:19.777241Z,8013609,23.05
ticker,1294842490,WLUNA-USD,1.23,24.85,58574983.865,0.95,25.16,74423356.425,1.23,1.24,sell,2022-05-11T19:46:19.807280Z,8013610,1298.178
ticker,1294842493,WLUNA-USD,1.23,24.85,58574983.872,0.95,25.16,74423356.432,1.22,1.24,sell,2022-05-11T19:46:19.807438Z,8013611,0.007
ticker,1294842508,WLUNA-USD,1.22,24.85,58574991.054,0.95,25.16,74423363.614,1.22,1.24,sell,2022-05-11T19:46:19.820307Z,8013612,7.182
ticker,1294842530,WLUNA-USD,1.23,24.85,58575004.123,0.95,25.16,74423376.683,1.22,1.24,sell,2022-05-11T19:46:19.840195Z,8013613,13.069
ticker,1294842568,WLUNA-USD,1.23,24.85,58575392.854,0.95,25.16,74423765.414,1.22,1.23,buy,2022-05-11T19:46:20.004003Z,8013614,388.731
ticker,1294842570,WLUNA-USD,1.23,24.85,58576004.123,0.95,25.16,74424376.683,1.22,1.23,buy,2022-05-11T19:46:20.004003Z,8013615,611.269
ticker,1294842575,WLUNA-USD,1.23,24.85,58576011.305,0.95,25.16,74424383.865,1.22,1.23,buy,2022-05-11T19:46:20.017641Z,8013616,7.182
ticker,1294842582,WLUNA-USD,1.23,24.85,58576018.487,0.95,25.16,74424391.047,1.22,1.23,buy,2022-05-11T19:46:20.039347Z,8013617,7.182
ticker,1294842621,WLUNA-USD,1.23,24.85,58576195.033,0.95,25.16,74424567.593,1.22,1.23,buy,2022-05-11T19:46:20.489242Z,8013618,176.546
ticker,1294842623,WLUNA-USD,1.23,24.85,58576571.987,0.95,25.16,74424944.547,1.22,1.23,buy,2022-05-11T19:46:20.489242Z,8013619,376.954
ticker,1294842626,WLUNA-USD,1.23,24.85,58576579.169,0.95,25.16,74424951.729,1.22,1.23,buy,2022-05-11T19:46:20.500824Z,8013620,7.182
ticker,1294842629,WLUNA-USD,1.23,24.85,58576702.742,0.95,25.16,74425075.302,1.22,1.23,buy,2022-05-11T19:46:20.500878Z,8013621,123.573
ticker,1294842634,WLUNA-USD,1.23,24.85,58576709.924,0.95,25.16,74425082.484,1.22,1.23,buy,2022-05-11T19:46:20.515575Z,8013622,7.182
ticker,1294842637,WLUNA-USD,1.22,24.85,58576716.742,0.95,25.16,74425089.302,1.22,1.23,sell,2022-05-11T19:46:20.573637Z,8013623,6.818
ticker,1294842639,WLUNA-USD,1.22,24.85,58576729.811,0.95,25.16,74425102.371,1.22,1.23,sell,2022-05-11T19:46:20.573637Z,8013624,13.069
ticker,1294842641,WLUNA-USD,1.22,24.85,58576736.993,0.95,25.16,74425109.553,1.22,1.23,sell,2022-05-11T19:46:20.573637Z,8013625,7.182
ticker,1294842643,WLUNA-USD,1.22,24.85,58576859.906,0.95,25.16,74425232.466,1.22,1.23,sell,2022-05-11T19:46:20.573637Z,8013626,122.913
ticker,1294842648,WLUNA-USD,1.22,24.85,58577111.993,0.95,25.16,74425484.553,1.21,1.23,sell,2022-05-11T19:46:20.609002Z,8013627,252.087
ticker,1294842693,WLUNA-USD,1.23,24.85,58577120.108,0.95,25.16,74425492.668,1.22,1.23,buy,2022-05-11T19:46:21.006191Z,8013628,8.115
ticker,1294842704,WLUNA-USD,1.22,24.85,58577168.049,0.95,25.16,74425540.609,1.22,1.23,sell,2022-05-11T19:46:21.076840Z,8013629,47.941
ticker,1294842713,WLUNA-USD,1.22,24.85,58577576.249,0.95,25.16,74425948.809,1.22,1.23,sell,2022-05-11T19:46:21.139733Z,8013630,408.2
ticker,1294842715,WLUNA-USD,1.22,24.85,58577590.249,0.95,25.16,74425962.809,1.22,1.23,sell,2022-05-11T19:46:21.139733Z,8013631,14.0
ticker,1294842717,WLUNA-USD,1.22,24.85,58577600.23,0.95,25.16,74425972.79,1.21,1.23,sell,2022-05-11T19:46:21.139733Z,8013632,9.981
ticker,1294842755,WLUNA-USD,1.23,24.85,58577606.115,0.95,25.16,74425978.675,1.22,1.23,buy,2022-05-11T19:46:21.623226Z,8013633,5.885
ticker,1294842757,WLUNA-USD,1.23,24.85,58577608.111,0.95,25.16,74425980.671,1.22,1.23,buy,2022-05-11T19:46:21.623226Z,8013634,1.996
ticker,1294842776,WLUNA-USD,1.24,24.85,58577622.111,0.95,25.16,74425994.671,1.22,1.24,buy,2022-05-11T19:46:21.762118Z,8013635,14.0
ticker,1294842778,WLUNA-USD,1.24,24.85,58577692.111,0.95,25.16,74426064.671,1.22,1.24,buy,2022-05-11T19:46:21.762118Z,8013636,70.0
ticker,1294842780,WLUNA-USD,1.24,24.85,58577694.032,0.95,25.16,74426066.592,1.22,1.24,buy,2022-05-11T19:46:21.762118Z,8013637,1.921
ticker,1294842782,WLUNA-USD,1.24,24.85,58577701.832,0.95,25.16,74426074.392,1.22,1.24,buy,2022-05-11T19:46:21.762118Z,8013638,7.8
ticker,1294842784,WLUNA-USD,1.24,24.85,58577724.882,0.95,25.16,74426097.442,1.22,1.25,buy,2022-05-11T19:46:21.762118Z,8013639,23.05
ticker,1294842786,WLUNA-USD,1.25,24.85,58577824.882,0.95,25.16,74426197.442,1.22,1.25,buy,2022-05-11T19:46:21.762118Z,8013640,100.0
ticker,1294842788,WLUNA-USD,1.25,24.85,58578423.737,0.95,25.16,74426796.297,1.22,1.25,buy,2022-05-11T19:46:21.762118Z,8013641,598.855
ticker,1294842790,WLUNA-USD,1.25,24.85,58578539.145,0.95,25.16,74426911.705,1.22,1.25,buy,2022-05-11T19:46:21.762118Z,8013642,115.408
ticker,1294842792,WLUNA-USD,1.25,24.85,58578546.327,0.95,25.16,74426918.887,1.22,1.26,buy,2022-05-11T19:46:21.762118Z,8013643,7.182
ticker,1294842794,WLUNA-USD,1.26,24.85,58578773.205,0.95,25.16,74427145.765,1.22,1.27,buy,2022-05-11T19:46:21.762118Z,8013644,226.878
ticker,1294842871,WLUNA-USD,1.23,24.85,58578781.005,0.95,25.16,74427153.565,1.22,1.24,sell,2022-05-11T19:46:21.868801Z,8013645,7.8
ticker,1294842916,WLUNA-USD,1.24,24.85,58578781.537,0.95,25.16,74427154.097,1.22,1.24,buy,2022-05-11T19:46:22.784251Z,8013646,0.532
ticker,1294842934,WLUNA-USD,1.24,24.85,58578782.507,0.95,25.16,74427155.067,1.22,1.24,buy,2022-05-11T19:46:23.472871Z,8013647,0.97
ticker,1294843016,WLUNA-USD,1.24,24.85,58578787.532,0.95,25.16,74427160.092,1.23,1.24,buy,2022-05-11T19:46:24.020317Z,8013648,5.025
ticker,1294843150,WLUNA-USD,1.23,24.85,58578788.06,0.95,25.16,74427160.62,1.22,1.23,buy,2022-05-11T19:46:25.167220Z,8013649,0.528
ticker,1294843154,WLUNA-USD,1.23,24.85,58578788.875,0.95,25.16,74427161.435,1.22,1.23,buy,2022-05-11T19:46:25.179798Z,8013650,0.815
ticker,1294843167,WLUNA-USD,1.22,24.85,58578802.875,0.95,25.16,74427175.435,1.22,1.23,sell,2022-05-11T19:46:25.288197Z,8013651,14.0
ticker,1294843169,WLUNA-USD,1.22,24.85,58578881.868,0.95,25.16,74427254.428,1.22,1.23,sell,2022-05-11T19:46:25.288197Z,8013652,78.993
ticker,1294843171,WLUNA-USD,1.22,24.85,58578938.857,0.95,25.16,74427311.417,1.22,1.23,sell,2022-05-11T19:46:25.288197Z,8013653,56.989
ticker,1294843205,WLUNA-USD,1.23,24.85,58579336.481,0.95,25.16,74427709.041,1.22,1.23,buy,2022-05-11T19:46:25.681133Z,8013654,397.624
ticker,1294843215,WLUNA-USD,1.22,24.85,58579871.145,0.95,25.16,74428243.705,1.22,1.23,sell,2022-05-11T19:46:25.733940Z,8013655,534.664
ticker,1294843217,WLUNA-USD,1.22,24.85,58579894.195,0.95,25.16,74428266.755,1.22,1.23,sell,2022-05-11T19:46:25.733940Z,8013656,23.05
ticker,1294843219,WLUNA-USD,1.22,24.85,58580269.195,0.95,25.16,74428641.755,1.22,1.23,sell,2022-05-11T19:46:25.733940Z,8013657,375.0
ticker,1294843221,WLUNA-USD,1.22,24.85,58580285.603,0.95,25.16,74428658.163,1.22,1.23,sell,2022-05-11T19:46:25.733940Z,8013658,16.408
ticker,1294843223,WLUNA-USD,1.22,24.85,58580299.603,0.95,25.16,74428672.163,1.21,1.23,sell,2022-05-11T19:46:25.733940Z,8013659,14.0
ticker,1294843285,WLUNA-USD,1.22,24.85,58580306.211,0.95,25.16,74428678.771,1.21,1.23,sell,2022-05-11T19:46:26.270941Z,8013660,6.608
ticker,1294843351,WLUNA-USD,1.22,24.85,58580775.834,0.95,25.16,74429148.394,1.21,1.23,buy,2022-05-11T19:46:27.058328Z,8013661,469.623
ticker,1294843353,WLUNA-USD,1.23,24.85,58580789.834,0.95,25.16,74429162.394,1.21,1.23,buy,2022-05-11T19:46:27.058328Z,8013662,14.0
ticker,1294843355,WLUNA-USD,1.23,24.85,58580930.756,0.95,25.16,74429303.316,1.21,1.23,buy,2022-05-11T19:46:27.058328Z,8013663,140.922
ticker,1294843357,WLUNA-USD,1.23,24.85,58580933.025,0.95,25.16,74429305.585,1.21,1.24,buy,2022-05-11T19:46:27.058328Z,8013664,2.269
ticker,1294843359,WLUNA-USD,1.24,24.85,58580940.207,0.95,25.16,74429312.767,1.21,1.24,buy,2022-05-11T19:46:27.058328Z,8013665,7.182
ticker,1294843361,WLUNA-USD,1.24,24.85,58581040.207,0.95,25.16,74429412.767,1.21,1.24,buy,2022-05-11T19:46:27.058328Z,8013666,100.0
ticker,1294843363,WLUNA-USD,1.24,24.85,58581120.562,0.95,25.16,74429493.122,1.21,1.24,buy,2022-05-11T19:46:27.058328Z,8013667,80.355
ticker,1294843411,WLUNA-USD,1.23,24.85,58581134.562,0.95,25.16,74429507.122,1.21,1.23,buy,2022-05-11T19:46:27.110491Z,8013668,14.0
ticker,1294843413,WLUNA-USD,1.23,24.85,58581142.362,0.95,25.16,74429514.922,1.21,1.24,buy,2022-05-11T19:46:27.110491Z,8013669,7.8
ticker,1294843415,WLUNA-USD,1.24,24.85,58581218.76,0.95,25.16,74429591.32,1.21,1.24,buy,2022-05-11T19:46:27.110491Z,8013670,76.398
ticker,1294843456,WLUNA-USD,1.22,24.85,58581359.682,0.95,25.16,74429732.242,1.21,1.23,sell,2022-05-11T19:46:27.272251Z,8013671,140.922
ticker,1294843490,WLUNA-USD,1.23,24.85,58581373.682,0.95,25.16,74429746.242,1.22,1.23,buy,2022-05-11T19:46:27.775243Z,8013672,14.0
ticker,1294843492,WLUNA-USD,1.23,24.85,58581396.732,0.95,25.16,74429769.292,1.22,1.24,buy,2022-05-11T19:46:27.775243Z,8013673,23.05
ticker,1294843494,WLUNA-USD,1.24,24.85,58581804.805,0.95,25.16,74430177.365,1.22,1.24,buy,2022-05-11T19:46:27.775243Z,8013674,408.073
ticker,1294843496,WLUNA-USD,1.24,24.85,58581807.02,0.95,25.16,74430179.58,1.22,1.24,buy,2022-05-11T19:46:27.775243Z,8013675,2.215
ticker,1294843498,WLUNA-USD,1.24,24.85,58581814.202,0.95,25.16,74430186.762,1.22,1.24,buy,2022-05-11T19:46:27.775243Z,8013676,7.182
ticker,1294843500,WLUNA-USD,1.24,24.85,58582192.276,0.95,25.16,74430564.836,1.22,1.24,buy,2022-05-11T19:46:27.775243Z,8013677,378.074
ticker,1294843502,WLUNA-USD,1.24,24.85,58582192.368,0.95,25.16,74430564.928,1.22,1.25,buy,2022-05-11T19:46:27.775243Z,8013678,0.092
ticker,1294843504,WLUNA-USD,1.25,24.85,58582309.62,0.95,25.16,74430682.18,1.22,1.25,buy,2022-05-11T19:46:27.775243Z,8013679,117.252
ticker,1294843506,WLUNA-USD,1.25,24.85,58582311.835,0.95,25.16,74430684.395,1.22,1.25,buy,2022-05-11T19:46:27.775243Z,8013680,2.215
ticker,1294843508,WLUNA-USD,1.25,24.85,58582428.763,0.95,25.16,74430801.323,1.22,1.25,buy,2022-05-11T19:46:27.775243Z,8013681,116.928
ticker,1294843544,WLUNA-USD,1.22,24.85,58582436.563,0.95,25.16,74430809.123,1.22,1.24,sell,2022-05-11T19:46:27.812857Z,8013682,7.8
ticker,1294843546,WLUNA-USD,1.22,24.85,58582611.064,0.95,25.16,74430983.624,1.22,1.24,sell,2022-05-11T19:46:27.812857Z,8013683,174.501
ticker,1294843577,WLUNA-USD,1.22,24.85,58583025.374,0.95,25.16,74431397.934,1.21,1.23,sell,2022-05-11T19:46:27.850159Z,8013684,414.31
ticker,1294843600,WLUNA-USD,1.23,24.85,58583065.781,0.95,25.16,74431438.341,1.21,1.23,buy,2022-05-11T19:46:28.037590Z,8013685,40.407
ticker,1294843610,WLUNA-USD,1.23,24.85,58583067.251,0.95,25.16,74431439.811,1.21,1.23,buy,2022-05-11T19:46:28.588011Z,8013686,1.47
ticker,1294843613,WLUNA-USD,1.23,24.85,58583107.658,0.95,25.16,74431480.218,1.21,1.23,buy,2022-05-11T19:46:29.125518Z,8013687,40.407
ticker,1294843633,WLUNA-USD,1.23,24.85,58583127.411,0.95,25.16,74431499.971,1.21,1.23,buy,2022-05-11T19:46:29.441544Z,8013688,19.753
ticker,1294843668,WLUNA-USD,1.23,24.85,58583141.411,0.95,25.16,74431513.971,1.21,1.23,buy,2022-05-11T19:46:30.278026Z,8013689,14.0
ticker,1294843670,WLUNA-USD,1.23,24.85,58583164.461,0.95,25.16,74431537.021,1.21,1.23,buy,2022-05-11T19:46:30.278026Z,8013690,23.05
ticker,1294843672,WLUNA-USD,1.23,24.85,58583172.261,0.95,25.16,74431544.821,1.21,1.24,buy,2022-05-11T19:46:30.278026Z,8013691,7.8
ticker,1294843674,WLUNA-USD,1.24,24.85,58583186.261,0.95,25.16,74431558.821,1.21,1.24,buy,2022-05-11T19:46:30.278026Z,8013692,14.0
ticker,1294843676,WLUNA-USD,1.24,24.85,58583288.101,0.95,25.16,74431660.661,1.21,1.24,buy,2022-05-11T19:46:30.278026Z,8013693,101.84
ticker,1294843703,WLUNA-USD,1.22,24.85,58583295.901,0.95,25.16,74431668.461,1.22,1.23,sell,2022-05-11T19:46:30.498052Z,8013694,7.8
ticker,1294843705,WLUNA-USD,1.22,24.85,58583442.259,0.95,25.16,74431814.819,1.21,1.23,sell,2022-05-11T19:46:30.498052Z,8013695,146.358
ticker,1294843711,WLUNA-USD,1.23,24.85,58583547.083,0.95,25.16,74431919.643,1.22,1.23,buy,2022-05-11T19:46:30.500631Z,8013696,104.824
ticker,1294843740,WLUNA-USD,1.23,24.85,58584224.215,0.95,25.16,74432596.775,1.21,1.23,buy,2022-05-11T19:46:30.624079Z,8013697,677.132
ticker,1294843742,WLUNA-USD,1.23,24.85,58584238.215,0.95,25.16,74432610.775,1.21,1.23,buy,2022-05-11T19:46:30.624079Z,8013698,14.0
ticker,1294843744,WLUNA-USD,1.23,24.85,58584246.015,0.95,25.16,74432618.575,1.21,1.24,buy,2022-05-11T19:46:30.624079Z,8013699,7.8
ticker,1294843746,WLUNA-USD,1.24,24.85,58584248.209,0.95,25.16,74432620.769,1.21,1.25,buy,2022-05-11T19:46:30.624079Z,8013700,2.194
ticker,1294843748,WLUNA-USD,1.25,24.85,58584250.315,0.95,25.16,74432622.875,1.21,1.25,buy,2022-05-11T19:46:30.624079Z,8013701,2.106
ticker,1294843750,WLUNA-USD,1.25,24.85,58584435.383,0.95,25.16,74432807.943,1.21,1.25,buy,2022-05-11T19:46:30.624079Z,8013702,185.068
ticker,1294843799,WLUNA-USD,1.24,24.85,58584449.383,0.95,25.16,74432821.943,1.22,1.24,buy,2022-05-11T19:46:30.970083Z,8013703,14.0
ticker,1294843801,WLUNA-USD,1.24,24.85,58584457.183,0.95,25.16,74432829.743,1.22,1.25,buy,2022-05-11T19:46:30.970083Z,8013704,7.8
ticker,1294843803,WLUNA-USD,1.25,24.85,58584593.682,0.95,25.16,74432966.242,1.22,1.25,buy,2022-05-11T19:46:30.970083Z,8013705,136.499
ticker,1294843821,WLUNA-USD,1.23,24.85,58584601.482,0.95,25.16,74432974.042,1.22,1.24,sell,2022-05-11T19:46:31.029774Z,8013706,7.8
ticker,1294843823,WLUNA-USD,1.22,24.85,58584981.191,0.95,25.16,74433353.751,1.22,1.24,sell,2022-05-11T19:46:31.029774Z,8013707,379.709
ticker,1294843825,WLUNA-USD,1.22,24.85,58585004.241,0.95,25.16,74433376.801,1.21,1.24,sell,2022-05-11T19:46:31.029774Z,8013708,23.05
